Unnamed: 0,smiles,property,value,Augmented_SMILES
3413,[*]CCOC(=O)O[*],Egc,7.5976,"['C(OCC*)(=O)O*', 'C(OC(=O)O*)C*', '*OC(=O)OCC*', 'O(C(=O)OCC*)*', 'O=C(O*)OCC*']"
3414,[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)c(C)c2)cc1C,Egc,4.6661,"['c1(cc(ccc1OC(=O)*)C(CCC#N)(C)c1ccc(c(C)c1)O*)C', 'C(c1cc(c(cc1)O*)C)(C)(c1cc(C)c(cc1)OC(=O)*)CCC#N', 'CC(c1ccc(OC(=O)*)c(C)c1)(c1ccc(O*)c(c1)C)CCC#N', 'C(C(c1ccc(c(C)c1)OC(=O)*)(c1cc(C)c(cc1)O*)C)CC#N', 'O(c1c(C)cc(C(c2ccc(c(C)c2)O*)(C)CCC#N)cc1)C(*)=O']"
3416,[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,Egc,7.0064,"['C(COC(*)=O)CCOC(OC1CCC(CC1)O*)=O', 'C1(O*)CCC(OC(OCCCCOC(=O)*)=O)CC1', '*C(=O)OCCCCOC(=O)OC1CCC(O*)CC1', 'C1(OC(=O)OCCCCOC(*)=O)CCC(CC1)O*', 'C1CC(CCC1OC(=O)OCCCCOC(=O)*)O*']"
3417,[*]CC(O)C(O)COC(=O)O[*],Egc,6.9702,"['O(C(O*)=O)CC(O)C(C*)O', 'O(*)C(=O)OCC(O)C(C*)O', 'C(=O)(OCC(C(C*)O)O)O*', 'O=C(OCC(C(C*)O)O)O*', '*CC(O)C(O)COC(O*)=O']"
3418,[*]CC(OC=O)C(COC(=O)O[*])OC=O,Egc,7.0946,"['O=COC(C(OC=O)C*)COC(O*)=O', 'C(OC(C(C*)OC=O)COC(O*)=O)=O', 'O(C(=O)OCC(OC=O)C(OC=O)C*)*', 'O(C(=O)OCC(C(OC=O)C*)OC=O)*', 'C(OC(=O)O*)C(C(C*)OC=O)OC=O']"
3419,[*]CC(OC(C)=O)C(COC(=O)O[*])OC(C)=O,Egc,6.5585,"['C(=O)(O*)OCC(OC(C)=O)C(C*)OC(=O)C', 'CC(OC(COC(O*)=O)C(C*)OC(=O)C)=O', 'O(C(OCC(OC(=O)C)C(C*)OC(=O)C)=O)*', 'O=C(OC(COC(O*)=O)C(OC(C)=O)C*)C', 'CC(=O)OC(C*)C(OC(=O)C)COC(=O)O*']"
3420,[*]CC(OC(=O)C(=O)OCC)C(COC(=O)O[*])OC(=O)C(=O)OCC,Egc,5.2047,"['O(CC(C(OC(C(OCC)=O)=O)C*)OC(=O)C(=O)OCC)C(=O)O*', 'O=C(C(=O)OC(COC(=O)O*)C(C*)OC(=O)C(=O)OCC)OCC', 'O(CC(C(C*)OC(C(OCC)=O)=O)OC(=O)C(=O)OCC)C(O*)=O', 'C(C(OC(C(C*)OC(=O)C(=O)OCC)COC(=O)O*)=O)(=O)OCC', 'C(C(=O)OC(C(OC(C(=O)OCC)=O)COC(O*)=O)C*)(=O)OCC']"
3421,[*]CCCOC(=O)O[*],Egc,7.1953,"['C(CC*)OC(O*)=O', 'O(CCC*)C(O*)=O', 'C(=O)(OCCC*)O*', 'O=C(O*)OCCC*', 'C(CCOC(O*)=O)*']"
3424,[*]OC1CCC(OC(=O)OCCCCCCCOC([*])=O)CC1,Egc,7.2009,"['O(CCCCCCCOC(*)=O)C(OC1CCC(O*)CC1)=O', 'C1CC(CCC1OC(OCCCCCCCOC(*)=O)=O)O*', 'C(OC1CCC(O*)CC1)(=O)OCCCCCCCOC(*)=O', 'O=C(*)OCCCCCCCOC(OC1CCC(O*)CC1)=O', 'C1(CCC(O*)CC1)OC(OCCCCCCCOC(=O)*)=O']"
3425,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,Egc,4.0366,"['c1cc(ccc1OC(OCCCCOC(*)=O)=O)C=C(c1ccc(O*)cc1)C', 'O(CCCCOC(*)=O)C(=O)Oc1ccc(C=C(C)c2ccc(cc2)O*)cc1', '*C(OCCCCOC(=O)Oc1ccc(cc1)C=C(c1ccc(O*)cc1)C)=O', 'c1(ccc(cc1)OC(=O)OCCCCOC(*)=O)C=C(C)c1ccc(O*)cc1', 'c1cc(C=C(c2ccc(cc2)O*)C)ccc1OC(OCCCCOC(*)=O)=O']"
3426,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCOC([*])=O)cc2)cc1,Egc,4.0595,"['O(c1ccc(C(=Cc2ccc(OC(OCCCCCOC(*)=O)=O)cc2)C)cc1)*', 'O(CCCCCOC(=O)*)C(Oc1ccc(cc1)C=C(c1ccc(O*)cc1)C)=O', 'C(OC(=O)Oc1ccc(cc1)C=C(C)c1ccc(cc1)O*)CCCCOC(*)=O', 'c1(ccc(O*)cc1)C(C)=Cc1ccc(OC(=O)OCCCCCOC(=O)*)cc1', 'C(CCCOC(=O)*)COC(=O)Oc1ccc(cc1)C=C(c1ccc(O*)cc1)C']"
3427,[*]Oc1ccc(C(C)=Cc2ccc(OC(=O)OCCCCCCOC([*])=O)cc2)cc1,Egc,4.2293,"['C(CCCCCOC(*)=O)OC(Oc1ccc(cc1)C=C(C)c1ccc(O*)cc1)=O', 'c1cc(OC(=O)OCCCCCCOC(=O)*)ccc1C=C(C)c1ccc(cc1)O*', 'C(c1ccc(OC(=O)OCCCCCCOC(=O)*)cc1)=C(c1ccc(O*)cc1)C', 'O=C(Oc1ccc(cc1)C=C(c1ccc(cc1)O*)C)OCCCCCCOC(=O)*', 'O=C(Oc1ccc(C=C(c2ccc(cc2)O*)C)cc1)OCCCCCCOC(*)=O']"
3428,[*]CC(C)(C)COC(=O)O[*],Egc,7.3547,"['CC(C*)(C)COC(=O)O*', 'O(CC(C)(C)C*)C(O*)=O', '*OC(OCC(C)(C)C*)=O', 'C(O*)(OCC(C*)(C)C)=O', 'CC(C)(COC(=O)O*)C*']"
3429,[*]Oc1ccc(C(CC)c2ccc(OC([*])=O)cc2)cc1,Egc,5.1581,"['C(=O)(Oc1ccc(cc1)C(CC)c1ccc(cc1)O*)*', '*Oc1ccc(C(c2ccc(cc2)OC(*)=O)CC)cc1', 'c1c(C(c2ccc(OC(=O)*)cc2)CC)ccc(c1)O*', 'c1cc(ccc1C(CC)c1ccc(cc1)OC(=O)*)O*', 'C(CC)(c1ccc(cc1)OC(*)=O)c1ccc(cc1)O*']"
3430,[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)c(Cl)c2)cc1Cl,Egc,5.0411,"['c1c(Cl)c(OC(*)=O)ccc1C(CC)(c1ccc(c(c1)Cl)O*)C', 'O(c1ccc(C(CC)(c2cc(Cl)c(O*)cc2)C)cc1Cl)C(*)=O', 'c1cc(C(C)(c2ccc(O*)c(c2)Cl)CC)cc(c1OC(=O)*)Cl', 'Clc1c(OC(=O)*)ccc(C(CC)(c2ccc(c(Cl)c2)O*)C)c1', 'c1(ccc(c(c1)Cl)OC(=O)*)C(C)(CC)c1ccc(O*)c(c1)Cl']"
3431,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1,Egc,5.0408,"['c1(ccc(C(C)(c2ccc(OC(=O)*)c(Cl)c2)C)cc1)O*', 'O=C(Oc1c(Cl)cc(cc1)C(C)(c1ccc(cc1)O*)C)*', '*Oc1ccc(C(C)(c2ccc(c(Cl)c2)OC(*)=O)C)cc1', 'c1c(C(C)(c2ccc(O*)cc2)C)cc(c(c1)OC(=O)*)Cl', 'c1(ccc(O*)cc1)C(C)(C)c1cc(c(OC(*)=O)cc1)Cl']"
3432,[*]Oc1ccc(C(C)(C)c2cc(Cl)c(OC([*])=O)c(Cl)c2)cc1,Egc,4.8819,"['c1(C(C)(C)c2ccc(cc2)O*)cc(Cl)c(OC(*)=O)c(c1)Cl', 'c1c(ccc(c1)C(c1cc(Cl)c(c(c1)Cl)OC(*)=O)(C)C)O*', 'c1cc(ccc1O*)C(C)(C)c1cc(Cl)c(OC(*)=O)c(Cl)c1', 'c1cc(ccc1C(c1cc(c(OC(=O)*)c(c1)Cl)Cl)(C)C)O*', 'c1cc(O*)ccc1C(C)(c1cc(c(OC(=O)*)c(c1)Cl)Cl)C']"
3433,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1C,Egc,5.1208,"['c1(ccc(c(Cl)c1)OC(=O)*)C(C)(C)c1ccc(c(c1)C)O*', 'c1(C(c2ccc(OC(*)=O)c(c2)Cl)(C)C)cc(c(O*)cc1)C', 'C(C)(c1ccc(OC(*)=O)c(c1)Cl)(C)c1cc(c(cc1)O*)C', 'c1(O*)c(cc(cc1)C(C)(C)c1ccc(c(Cl)c1)OC(=O)*)C', 'O=C(Oc1c(cc(cc1)C(c1ccc(O*)c(c1)C)(C)C)Cl)*']"
3434,[*]Oc1ccc(C(CCCC)(CCCC)c2ccc(OC([*])=O)cc2)cc1,Egc,4.9969,"['c1(ccc(cc1)C(c1ccc(OC(*)=O)cc1)(CCCC)CCCC)O*', 'C(CC)CC(c1ccc(cc1)O*)(CCCC)c1ccc(cc1)OC(=O)*', 'C(CCC(c1ccc(OC(*)=O)cc1)(c1ccc(cc1)O*)CCCC)C', 'O(C(*)=O)c1ccc(cc1)C(c1ccc(cc1)O*)(CCCC)CCCC', 'O(c1ccc(cc1)C(CCCC)(CCCC)c1ccc(OC(*)=O)cc1)*']"
3435,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCCC2)cc1,Egc,4.9619,"['c1cc(ccc1C1(c2ccc(OC(=O)*)cc2)CCCCCC1)O*', 'c1c(OC(*)=O)ccc(C2(CCCCCC2)c2ccc(O*)cc2)c1', 'C1CCCCC(c2ccc(OC(*)=O)cc2)(C1)c1ccc(cc1)O*', 'C1CC(c2ccc(cc2)OC(*)=O)(CCCC1)c1ccc(cc1)O*', 'C1CCC(CCC1)(c1ccc(O*)cc1)c1ccc(cc1)OC(*)=O']"
3437,[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CCC(C(C)(C)C)CC2)cc1,Egc,5.0195,"['O(C1C(C)(C)C(C1(C)C)OC(=O)*)C(=O)Oc1ccc(cc1)C1(c2ccc(O*)cc2)CCC(C(C)(C)C)CC1', 'CC1(C)C(C(C)(C1OC(=O)Oc1ccc(C2(CCC(CC2)C(C)(C)C)c2ccc(O*)cc2)cc1)C)OC(=O)*', 'c1(C2(c3ccc(cc3)OC(=O)OC3C(C(C3(C)C)OC(=O)*)(C)C)CCC(CC2)C(C)(C)C)ccc(cc1)O*', 'C1(c2ccc(O*)cc2)(CCC(C(C)(C)C)CC1)c1ccc(OC(OC2C(C)(C)C(OC(*)=O)C2(C)C)=O)cc1', 'C1C(C(C)(C)C)CCC(c2ccc(cc2)OC(OC2C(C)(C(OC(*)=O)C2(C)C)C)=O)(c2ccc(O*)cc2)C1']"
3438,[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,Egc,5.136,"['O(C(*)=O)C1C(C)(C(OC(Oc2ccc(C(C)(c3ccccc3)c3ccc(cc3)O*)cc2)=O)C1(C)C)C', 'c1(OC(OC2C(C(OC(*)=O)C2(C)C)(C)C)=O)ccc(cc1)C(C)(c1ccc(O*)cc1)c1ccccc1', 'c1c(OC(OC2C(C)(C)C(OC(*)=O)C2(C)C)=O)ccc(C(c2ccccc2)(C)c2ccc(cc2)O*)c1', 'CC1(C(C(C)(C)C1OC(*)=O)OC(Oc1ccc(C(C)(c2ccc(cc2)O*)c2ccccc2)cc1)=O)C', '*C(OC1C(C)(C)C(C1(C)C)OC(Oc1ccc(C(c2ccccc2)(c2ccc(cc2)O*)C)cc1)=O)=O']"
3439,[*]CCCCCCCCOC(=O)O[*],Egc,7.3252,"['C(CCCCCCCOC(=O)O*)*', 'O(CCCCCCCC*)C(O*)=O', '*OC(OCCCCCCCC*)=O', 'C(CCCCOC(=O)O*)CCC*', 'C(CCCCOC(O*)=O)CCC*']"
3441,[*]Oc1ccc(C(=O)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,Egc,4.4802,"['CC1(C)C(C(C)(C1OC(Oc1ccc(cc1)C(=O)c1ccc(O*)cc1)=O)C)OC(=O)*', 'O=C(OC1C(C)(C(C1(C)C)OC(=O)Oc1ccc(C(=O)c2ccc(cc2)O*)cc1)C)*', 'C(OC1C(C)(C)C(C1(C)C)OC(Oc1ccc(C(=O)c2ccc(cc2)O*)cc1)=O)(*)=O', 'c1cc(ccc1C(=O)c1ccc(cc1)O*)OC(OC1C(C(OC(=O)*)C1(C)C)(C)C)=O', 'C1(C(C)(C(OC(Oc2ccc(cc2)C(c2ccc(O*)cc2)=O)=O)C1(C)C)C)OC(=O)*']"
3442,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC([*])=O)cc2)cc1,Egc,4.8294,"['c1cc(ccc1OC(SCCCSC(*)=O)=O)C(c1ccc(O*)cc1)(C)C', 'C(C)(C)(c1ccc(cc1)O*)c1ccc(cc1)OC(SCCCSC(=O)*)=O', 'C(C)(c1ccc(cc1)O*)(C)c1ccc(OC(=O)SCCCSC(=O)*)cc1', '*C(SCCCSC(Oc1ccc(cc1)C(C)(c1ccc(cc1)O*)C)=O)=O', 'c1cc(ccc1OC(SCCCSC(=O)*)=O)C(C)(C)c1ccc(cc1)O*']"
3443,[*]CC1CCC(COC(=O)O[*])CC1,Egc,6.8655,"['*OC(=O)OCC1CCC(C*)CC1', 'C1(COC(=O)O*)CCC(CC1)C*', 'O=C(OCC1CCC(CC1)C*)O*', 'C(=O)(O*)OCC1CCC(C*)CC1', 'O=C(O*)OCC1CCC(CC1)C*']"
3444,[*]CC(C)(COC(=O)O[*])C(=O)OCc1ccccc1,Egc,5.7764,"['c1ccccc1COC(C(COC(O*)=O)(C)C*)=O', 'C(C(C*)(C)C(=O)OCc1ccccc1)OC(O*)=O', 'c1cccc(COC(C(COC(O*)=O)(C)C*)=O)c1', 'C(O*)(OCC(C)(C*)C(OCc1ccccc1)=O)=O', 'c1ccccc1COC(C(C)(COC(=O)O*)C*)=O']"
3445,[*]OC1CCCCC1OC([*])=O,Egc,6.7044,"['C1(OC(*)=O)CCCCC1O*', 'C1CCCC(C1OC(*)=O)O*', 'O(C(=O)*)C1C(O*)CCCC1', 'O=C(OC1CCCCC1O*)*', 'C1(C(O*)CCCC1)OC(=O)*']"
3447,[*]CCCCOC(=O)OCC1CCC(COC(=O)O[*])CC1,Egc,7.0222,"['C(CCOC(=O)OCC1CCC(COC(=O)O*)CC1)C*', 'O(CC1CCC(CC1)COC(=O)OCCCC*)C(O*)=O', 'O(*)C(=O)OCC1CCC(COC(=O)OCCCC*)CC1', 'O(*)C(OCC1CCC(COC(OCCCC*)=O)CC1)=O', 'O(CCCC*)C(=O)OCC1CCC(COC(O*)=O)CC1']"
3448,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,Egc,5.2076,"['O(CC1CCC(CC1)COC(Oc1ccc(cc1)C(C)(c1ccc(O*)cc1)C)=O)C(=O)*', 'O(c1ccc(C(C)(C)c2ccc(O*)cc2)cc1)C(OCC1CCC(CC1)COC(*)=O)=O', 'c1cc(C(C)(C)c2ccc(cc2)O*)ccc1OC(OCC1CCC(CC1)COC(=O)*)=O', 'C(=O)(OCC1CCC(COC(*)=O)CC1)Oc1ccc(cc1)C(C)(C)c1ccc(cc1)O*', 'C1C(CCC(COC(=O)Oc2ccc(C(c3ccc(O*)cc3)(C)C)cc2)C1)COC(=O)*']"
3449,[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,Egc,5.1271,"['c1(OC(OCC2CCC(CC2)COC(*)=O)=O)ccc(cc1)Cc1ccc(O*)cc1', 'c1c(Cc2ccc(OC(=O)OCC3CCC(CC3)COC(*)=O)cc2)ccc(O*)c1', 'C1(CCC(CC1)COC(*)=O)COC(Oc1ccc(cc1)Cc1ccc(cc1)O*)=O', 'c1cc(ccc1O*)Cc1ccc(OC(=O)OCC2CCC(COC(*)=O)CC2)cc1', 'c1cc(OC(=O)OCC2CCC(CC2)COC(*)=O)ccc1Cc1ccc(cc1)O*']"
3450,[*]OC(COC([*])=O)COC(C)(C)C,Egc,6.0333,"['*C(=O)OCC(O*)COC(C)(C)C', 'O(C(C)(C)C)CC(COC(=O)*)O*', 'O=C(OCC(O*)COC(C)(C)C)*', 'O=C(*)OCC(COC(C)(C)C)O*', 'C(C)(C)(OCC(COC(*)=O)O*)C']"
3451,[*]OC(COCCCC)COC([*])=O,Egc,6.2375,"['C(COCC(COC(*)=O)O*)CC', 'C(C(O*)COCCCC)OC(*)=O', 'C(*)(OCC(O*)COCCCC)=O', 'O(CC(O*)COC(=O)*)CCCC', 'O(CC(COC(*)=O)O*)CCCC']"
3452,[*]OC(COCCOC)COC([*])=O,Egc,6.2142,"['C(OC)COCC(COC(*)=O)O*', 'O(CCOCC(COC(*)=O)O*)C', 'C(COC)OCC(COC(=O)*)O*', 'O(CCOC)CC(O*)COC(*)=O', 'O(CCOC)CC(COC(=O)*)O*']"
3453,[*]C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,Egc,3.0508,"['c1cc(-c2c(-c3ccc(cc3)-c3c(-c4ccccc4)nc4cc(*)ccc4n3)nc3ccc(cc3n2)C(=O)*)ccc1', 'c1c(-c2nc3c(ccc(*)c3)nc2-c2ccc(cc2)-c2c(nc3cc(C(=O)*)ccc3n2)-c2ccccc2)cccc1', 'c1c2nc(c(nc2ccc1*)-c1ccc(cc1)-c1nc2c(cc(C(=O)*)cc2)nc1-c1ccccc1)-c1ccccc1', 'c1cc2c(cc1C(*)=O)nc(c(-c1ccc(-c3c(nc4cc(*)ccc4n3)-c3ccccc3)cc1)n2)-c1ccccc1', 'n1c(c(nc2ccc(cc21)*)-c1ccc(-c2c(nc3cc(ccc3n2)C(=O)*)-c2ccccc2)cc1)-c1ccccc1']"
3454,[*]c1cccc(-c2nnc([*])n2-c2ccccc2)c1,Egc,3.947,"['c1(-c2cc(ccc2)*)nnc(*)n1-c1ccccc1', 'c1c(cccc1)-n1c(*)nnc1-c1cccc(*)c1', '*c1cc(ccc1)-c1nnc(n1-c1ccccc1)*', 'c1ccccc1-n1c(-c2cc(*)ccc2)nnc1*', 'n1nc(-c2cc(ccc2)*)n(-c2ccccc2)c1*']"
3455,[*]c1ccc(N2CCC(c3cccc(C4=NN([*])CC4)c3)=N2)cc1,Egc,2.8203,"['C1N(N=C(C1)c1cccc(C2CCN(N=2)c2ccc(*)cc2)c1)*', 'c1(C2=NN(CC2)*)cccc(c1)C1=NN(c2ccc(*)cc2)CC1', 'c1c(ccc(c1)N1CCC(c2cccc(c2)C2=NN(*)CC2)=N1)*', 'N1N(c2ccc(cc2)*)CCC=1c1cc(ccc1)C1=NN(*)CC1', 'C1CN(c2ccc(*)cc2)N=C1c1cccc(C2=NN(CC2)*)c1']"
3456,[*]c1ccc(-n2cc3c(n2)C(=O)c2cn([*])nc2C3=O)cc1,Egc,3.7718,"['C1(c2cn(-c3ccc(*)cc3)nc2C(c2cn(nc21)*)=O)=O', 'c1cc(ccc1*)-n1nc2C(=O)c3cn(nc3C(c2c1)=O)*', 'c12C(c3cn(nc3C(=O)c1cn(n2)*)-c1ccc(cc1)*)=O', '*c1ccc(cc1)-n1nc2C(=O)c3c(nn(c3)*)C(=O)c2c1', 'O=C1c2cn(*)nc2C(=O)c2c1nn(-c1ccc(cc1)*)c2']"
3457,[*]CCCCCCn1cc2c(n1)C(=O)c1cn([*])nc1C2=O,Egc,4.1587,"['C(CCn1cc2C(c3nn(cc3C(c2n1)=O)*)=O)CCC*', 'c12C(c3nn(cc3C(c2nn(*)c1)=O)CCCCCC*)=O', 'C1(c2nn(CCCCCC*)cc2C(=O)c2nn(cc12)*)=O', '*n1cc2c(C(=O)c3cn(nc3C2=O)CCCCCC*)n1', 'n1(CCCCCC*)nc2C(=O)c3cn(*)nc3C(=O)c2c1']"
3458,[*]CCN([*])C(=O)CO,Egc,5.9405,"['C(CO)(=O)N(*)CC*', '*CCN(C(=O)CO)*', 'C(C(N(*)CC*)=O)O', 'O=C(CO)N(*)CC*', 'OCC(N(*)CC*)=O']"
3459,[*]CCCCCCCCc1nnc([*])n1N,Egc,5.4011,"['c1(nnc(*)n1N)CCCCCCCC*', 'n1c(CCCCCCCC*)n(c(*)n1)N', 'C(CCCc1nnc(n1N)*)CCCC*', 'C(CCc1n(c(*)nn1)N)CCCCC*', 'C(CCCCc1nnc(*)n1N)CCC*']"
3460,[*]CCCCCCCCCCc1nnc([*])n1N,Egc,5.6319,"['n1c(n(c(CCCCCCCCCC*)n1)N)*', 'Nn1c(nnc1CCCCCCCCCC*)*', 'C(CCCC*)CCCCCc1nnc(n1N)*', 'C(CCCCCCC*)CCc1nnc(n1N)*', '*CCCCCCCCCCc1n(c(nn1)*)N']"
3461,[*]CCCCCCCc1nnc([*])n1N,Egc,5.5167,"['n1(N)c(CCCCCCC*)nnc1*', 'n1nc(n(N)c1CCCCCCC*)*', 'n1(N)c(nnc1CCCCCCC*)*', '*c1nnc(CCCCCCC*)n1N', 'C(*)CCCCCCc1nnc(n1N)*']"
3462,[*]CCCCCCc1nnc([*])n1N,Egc,5.4103,"['C(CC*)CCCc1n(c(nn1)*)N', 'C(CCCC*)Cc1n(N)c(nn1)*', 'Nn1c(nnc1*)CCCCCC*', '*CCCCCCc1nnc(n1N)*', 'c1(CCCCCC*)n(c(nn1)*)N']"
3463,[*]CCCCCc1nnc([*])n1N,Egc,5.7571,"['*CCCCCc1n(N)c(nn1)*', 'n1c(n(c(*)n1)N)CCCCC*', 'C(CC*)CCc1n(c(nn1)*)N', 'n1(c(*)nnc1CCCCC*)N', 'C(CCc1nnc(*)n1N)CC*']"
3464,[*]CCCCc1nnc([*])n1N,Egc,5.3914,"['C(CCCc1nnc(*)n1N)*', 'C(C*)CCc1nnc(*)n1N', 'n1c(n(c(*)n1)N)CCCC*', 'C(CC*)Cc1nnc(n1N)*', 'Nn1c(CCCC*)nnc1*']"
3465,[*]CCc1nnc([*])n1N,Egc,5.722,"['c1(CC*)n(N)c(nn1)*', 'c1(*)n(c(CC*)nn1)N', 'C(*)Cc1n(c(*)nn1)N', 'Nn1c(*)nnc1CC*', 'n1nc(n(N)c1*)CC*']"
3466,[*]CCCN([*])C=O,Egc,5.9715,"['C(CN(C=O)*)C*', 'C(CC*)N(C=O)*', 'C(N(CCC*)*)=O', 'C(CCN(*)C=O)*', '*N(CCC*)C=O']"
3467,[*]N=P([*])(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,Egc,4.9374,"['c1ccc(cc1Cl)OP(Oc1cc(Cl)ccc1)(*)=N*', 'c1c(cc(cc1)Cl)OP(=N*)(*)Oc1cc(ccc1)Cl', 'c1c(cccc1Cl)OP(*)(Oc1cccc(Cl)c1)=N*', 'c1cc(cc(c1)OP(*)(Oc1cccc(c1)Cl)=N*)Cl', '*N=P(Oc1cccc(Cl)c1)(*)Oc1cc(ccc1)Cl']"
3468,[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,Egc,2.8216,"['c1(*)ccc(-c2ccc(cc2)-c2nc3c(cc4c(cc(*)nc4c3)-c3ccccc3)c(c2)-c2ccccc2)cc1', 'c1ccc(-c2c3c(cc4nc(cc(-c5ccccc5)c4c3)-c3ccc(cc3)-c3ccc(*)cc3)nc(*)c2)cc1', 'c1cc(ccc1-c1ccc(-c2nc3c(cc4c(c3)nc(cc4-c3ccccc3)*)c(-c3ccccc3)c2)cc1)*', 'c1cc(ccc1*)-c1ccc(-c2cc(-c3ccccc3)c3cc4c(-c5ccccc5)cc(*)nc4cc3n2)cc1', 'c1(ccc(cc1)-c1cc(c2cc3c(cc(nc3cc2n1)*)-c1ccccc1)-c1ccccc1)-c1ccc(*)cc1']"
3469,[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,Egc,2.7932,"['c12cc3nc(-c4ccc(-c5ccc(*)cc5)cc4)cc(-c4ccccc4)c3cc2nc(*)cc1-c1ccccc1', 'c1ccccc1-c1c2c(nc(-c3ccc(-c4ccc(cc4)*)cc3)c1)cc1c(nc(*)cc1-c1ccccc1)c2', 'c1cc(ccc1-c1ccc(*)cc1)-c1nc2cc3c(-c4ccccc4)cc(nc3cc2c(c1)-c1ccccc1)*', 'c1ccc(cc1)-c1cc(nc2c1cc1c(c2)c(-c2ccccc2)cc(-c2ccc(-c3ccc(*)cc3)cc2)n1)*', 'c1cc(-c2cc(nc3cc4c(-c5ccccc5)cc(*)nc4cc23)-c2ccc(cc2)-c2ccc(cc2)*)ccc1']"
3470,[*]C=Cc1cccc(C=Cc2cc([*])ncn2)c1,Egc,3.4013,"['n1c(*)cc(C=Cc2cc(ccc2)C=C*)nc1', 'C(c1cc(C=Cc2ncnc(c2)*)ccc1)=C*', 'c1(cc(C=Cc2cc(C=C*)ccc2)ncn1)*', 'C(*)=Cc1cc(ccc1)C=Cc1ncnc(*)c1', 'c1nc(cc(C=Cc2cc(ccc2)C=C*)n1)*']"
3472,[*]C=Cc1ccc(-c2ccc(C=Cc3cc([*])ncn3)cc2)cc1,Egc,2.7379,"['c1(C=Cc2ncnc(c2)*)ccc(cc1)-c1ccc(cc1)C=C*', 'C(c1ccc(-c2ccc(C=Cc3ncnc(c3)*)cc2)cc1)=C*', 'C(=Cc1ncnc(c1)*)c1ccc(-c2ccc(C=C*)cc2)cc1', 'c1(ccc(C=Cc2ncnc(c2)*)cc1)-c1ccc(C=C*)cc1', 'n1c(cc(nc1)C=Cc1ccc(cc1)-c1ccc(C=C*)cc1)*']"
3473,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,Egc,3.248,"['n1c(cc(nc1-c1ccccc1)C=Cc1cccc(C=C*)c1)*', '*c1nc(nc(c1)C=Cc1cccc(C=C*)c1)-c1ccccc1', 'c1c(C=C*)cc(cc1)C=Cc1cc(nc(-c2ccccc2)n1)*', 'c1(C=Cc2cc(C=C*)ccc2)cc(*)nc(-c2ccccc2)n1', 'n1c(-c2ccccc2)nc(C=Cc2cccc(c2)C=C*)cc1*']"
3474,[*]c1ccc([*])[nH]1,Egc,2.4594,"['c1(*)[nH]c(cc1)*', 'c1cc([nH]c1*)*', 'c1cc(*)[nH]c1*', '[nH]1c(*)ccc1*', 'c1(ccc(*)[nH]1)*']"
3476,[*]c1ccc([*])n1C,Egc,2.6193,"['Cn1c(ccc1*)*', '*c1ccc(*)n1C', 'Cn1c(*)ccc1*', 'c1(n(c(cc1)*)C)*', 'c1c(n(c(c1)*)C)*']"
3477,[*]Nc1ccc([*])cc1,Egc,4.0074,"['*Nc1ccc(cc1)*', 'N(*)c1ccc(*)cc1', 'c1cc(ccc1N*)*', 'c1(*)ccc(N*)cc1', '*Nc1ccc(*)cc1']"
3478,[*]Nc1ccc([*])cc1C,Egc,3.5769,"['c1(C)c(N*)ccc(c1)*', '*c1cc(c(N*)cc1)C', 'c1c(cc(C)c(c1)N*)*', 'c1(ccc(cc1C)*)N*', 'N(*)c1c(cc(cc1)*)C']"
