Unnamed: 0,smiles,property,value,polymer_automated_frag,polymer_automated_frag_aug
3323,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(=O)N([*])C4=S)cc3)cc2)cc1,Egc,3.1515,c1ccccc1,"[['c1ccccc1', 'O', 'c1ccccc1', 'O', 'c1ccccc1', 'N1C(=O)CC(=O)NC1=S'], ['N1C(=O)CC(=O)NC1=S', 'c1ccccc1', 'O', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'N1C(=O)CC(=O)NC1=S', 'c1ccccc1', 'O', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'N1C(=O)CC(=O)NC1=S', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'O', 'c1ccccc1', 'N1C(=O)CC(=O)NC1=S', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'O', 'c1ccccc1', 'N1C(=O)CC(=O)NC1=S', 'c1ccccc1']]"
3324,[*]c1cc(C(=O)NCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,Egc,3.3359,c1cccc(C(=O)NCCCC)c1,"[['c1cccc(C(=O)NCCCC)c1', 'O=C1NC(=O)c2ccccc21', 'N1C(=O)c2ccccc2C1=O'], ['N1C(=O)c2ccccc2C1=O', 'c1cccc(C(=O)NCCCC)c1', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'N1C(=O)c2ccccc2C1=O', 'c1cccc(C(=O)NCCCC)c1']]"
3325,[*]C=CC1CC([*])C2C(=O)N(CCCCCC)C(=O)C12,Egc,4.6556,C,"[['C', 'C', 'C1CCC2C(=O)N(CCCCCC)C(=O)C12'], ['C1CCC2C(=O)N(CCCCCC)C(=O)C12', 'C', 'C'], ['C', 'C1CCC2C(=O)N(CCCCCC)C(=O)C12', 'C']]"
3326,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,Egc,2.9448,C=O,"[['C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O'], ['c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1'], ['FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1'], ['c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O']]"
3327,[*]CC(C)C1C(=O)N(CCC)C(=O)C1[*],Egc,5.8295,C,"[['C', 'CC', 'C1CC(=O)N(CCC)C1=O'], ['C1CC(=O)N(CCC)C1=O', 'C', 'CC'], ['CC', 'C1CC(=O)N(CCC)C1=O', 'C']]"
3328,[*]C(=O)Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc([*])cc4C3=O)c2)c1,Egc,2.8632,C=O,"[['C=O', 'N', 'c1ccccc1', 'C', 'C', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O'], ['c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'C', 'C', 'c1ccccc1'], ['c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'C', 'C'], ['C', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'C'], ['C', 'C', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1'], ['c1ccccc1', 'C', 'C', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N'], ['N', 'c1ccccc1', 'C', 'C', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O']]"
3329,[*]c1ccc(Oc2ccc3c(c2)C(=O)N([*])C3=O)cc1,Egc,3.4303,c1ccccc1,"[['c1ccccc1', 'O', 'N1C(=O)c2ccccc2C1=O'], ['N1C(=O)c2ccccc2C1=O', 'c1ccccc1', 'O'], ['O', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1']]"
3330,[*]c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6sc7c(=O)n([*])c(=O)c7sc6c5=O)cc4)cc3)cc2)cc1,Egc,1.2847,c1ccccc1,"[['c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O'], ['n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'c1ccccc1', 'N', 'C=O'], ['C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'c1ccccc1', 'N'], ['N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N'], ['N', 'c1ccccc1', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O'], ['C=O', 'N', 'c1ccccc1', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1']]"
3331,[*]c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(-n4c(=O)c5sc6c(=O)n([*])c(=O)c6sc5c4=O)cc3)cc2)cc1,Egc,1.4889,c1ccccc1,"[['c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O'], ['n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'N', 'C=O'], ['C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1', 'N'], ['N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N', 'c1ccccc1'], ['c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O', 'N'], ['N', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1', 'C=O'], ['C=O', 'N', 'c1ccccc1', 'N', 'C=O', 'c1ccccc1', 'n1c(=O)c2sc3c(=O)[nH]c(=O)c3sc2c1=O', 'c1ccccc1']]"
3332,[*]c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Egc,2.1614,c1ccccc1,"[['c1ccccc1', 'O', 'c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O'], ['n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1']]"
3333,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2C)cc1,Egc,2.3895,c1ccccc1,"[['c1ccccc1', 'O', 'Cc1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O'], ['n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'Cc1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'Cc1ccccc1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'Cc1ccccc1'], ['Cc1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O'], ['O', 'Cc1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1']]"
3334,[*]c1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)cc2C(C)(C)C)cc1,Egc,1.9644,c1ccccc1,"[['c1ccccc1', 'O', 'CC(C)(C)c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O'], ['n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'CC(C)(C)c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'CC(C)(C)c1ccccc1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'CC(C)(C)c1ccccc1'], ['CC(C)(C)c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O'], ['O', 'CC(C)(C)c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1']]"
3335,[*]c1ccc(Oc2cc(C(C)(C)C)ccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Egc,2.2831,c1ccccc1,"[['c1ccccc1', 'O', 'CC(C)(C)c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O'], ['n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'CC(C)(C)c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'CC(C)(C)c1ccccc1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'CC(C)(C)c1ccccc1'], ['CC(C)(C)c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O'], ['O', 'CC(C)(C)c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1']]"
3336,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,Egc,3.2111,c1ccccc1C(C)(C)C,"[['c1ccccc1C(C)(C)C', 'C', 'CC(C)(C)c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'N1C(=O)c2ccccc2C1=O'], ['N1C(=O)c2ccccc2C1=O', 'c1ccccc1C(C)(C)C', 'C', 'CC(C)(C)c1ccccc1', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1C(C)(C)C', 'C', 'CC(C)(C)c1ccccc1'], ['CC(C)(C)c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1C(C)(C)C', 'C'], ['C', 'CC(C)(C)c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1C(C)(C)C']]"
3337,[*]c1cccc(C(c2ccccc2)(c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c2)C(F)(F)F)c1,Egc,3.4747,c1ccccc1,"[['c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'O', 'N1C(=O)c2ccccc2C1=O'], ['N1C(=O)c2ccccc2C1=O', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'O'], ['O', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'O', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'O', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1'], ['FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'O=C1NC(=O)c2ccccc21', 'O', 'N1C(=O)c2ccccc2C1=O', 'c1ccccc1']]"
3338,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)C(F)(F)F)c1)C2=O,Egc,2.9326,C=O,"[['C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O'], ['c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1'], ['FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'c1ccccc1'], ['c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'c1ccccc1', 'FC(F)(F)Cc1ccccc1', 'c1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O']]"
3339,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C)c(C)c1)C2=O,Egc,2.8033,C=O,"[['C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1ccccc1', 'Cc1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O'], ['c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1ccccc1', 'Cc1ccccc1'], ['Cc1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1ccccc1'], ['Cc1ccccc1', 'Cc1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'Cc1ccccc1', 'Cc1ccccc1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O']]"
3340,[*]C=CC1CC([*])C2C(=O)N(CCCCCCCC)C(=O)C12,Egc,5.4744,C,"[['C', 'C', 'C1CCC2C(=O)N(CCCCCCCC)C(=O)C12'], ['C1CCC2C(=O)N(CCCCCCCC)C(=O)C12', 'C', 'C'], ['C', 'C1CCC2C(=O)N(CCCCCCCC)C(=O)C12', 'C']]"
3341,[*]C=CC1CC([*])C2C(=O)N(CCCCCCCCC)C(=O)C12,Egc,5.4434,C,"[['C', 'C', 'C1CCC2C(=O)N(CCCCCCCCC)C(=O)C12'], ['C1CCC2C(=O)N(CCCCCCCCC)C(=O)C12', 'C', 'C'], ['C', 'C1CCC2C(=O)N(CCCCCCCCC)C(=O)C12', 'C']]"
3342,[*]C=CC1CC([*])C2C(=O)N(CCC)C(=O)C12,Egc,5.2391,C,"[['C', 'C', 'C1CCC2C(=O)N(CCC)C(=O)C12'], ['C1CCC2C(=O)N(CCC)C(=O)C12', 'C', 'C'], ['C', 'C1CCC2C(=O)N(CCC)C(=O)C12', 'C']]"
3343,[*]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,Egc,2.1074,c1ccccc1,"[['c1ccccc1', 'O', 'c1ccc2ccccc2c1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O'], ['n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccc2ccccc2c1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccc2ccccc2c1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccc2ccccc2c1'], ['c1ccc2ccccc2c1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O'], ['O', 'c1ccc2ccccc2c1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1']]"
3344,[*]c1ccc(Oc2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2)cc1,Egc,2.0451,c1ccccc1,"[['c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O'], ['n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O', 'c1ccccc1']]"
3345,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2C)c(C)c1,Egc,2.5202,c1cccc(C)c1,"[['c1cccc(C)c1', 'Cc1ccccc1', 'n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O'], ['n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O', 'c1cccc(C)c1', 'Cc1ccccc1'], ['Cc1ccccc1', 'n1c(=O)c2c(F)c3c(=O)[nH]c(=O)c3c(F)c2c1=O', 'c1cccc(C)c1']]"
3346,[*]C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccc([*])cc5C4=O)c2C)C3=O)cc1,Egc,3.3589,C=O,"[['C=O', 'N', 'c1ccccc1', 'N', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O'], ['c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'N', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1'], ['Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'N', 'C=O', 'O=C1NC(=O)c2ccccc21'], ['O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'N', 'C=O'], ['C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1', 'N'], ['N', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N', 'c1ccccc1'], ['c1ccccc1', 'N', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O', 'N'], ['N', 'c1ccccc1', 'N', 'C=O', 'O=C1NC(=O)c2ccccc21', 'Cc1cc(C)cc(C)c1', 'c1ccc2c(c1)C(=O)NC2=O', 'C=O']]"
3347,[*]C(=O)c1ccc(N=Nc2ccc(C(=O)N3C(=O)N([*])C(CC)(CC)C3=O)cc2)cc1,Egc,3.6611,C=O,"[['C=O', 'c1ccccc1', 'N', 'N', 'c1ccccc1', 'C=O', 'N1C(=O)NC(=O)C1(CC)CC'], ['N1C(=O)NC(=O)C1(CC)CC', 'C=O', 'c1ccccc1', 'N', 'N', 'c1ccccc1', 'C=O'], ['C=O', 'N1C(=O)NC(=O)C1(CC)CC', 'C=O', 'c1ccccc1', 'N', 'N', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'N1C(=O)NC(=O)C1(CC)CC', 'C=O', 'c1ccccc1', 'N', 'N'], ['N', 'c1ccccc1', 'C=O', 'N1C(=O)NC(=O)C1(CC)CC', 'C=O', 'c1ccccc1', 'N'], ['N', 'N', 'c1ccccc1', 'C=O', 'N1C(=O)NC(=O)C1(CC)CC', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'N', 'N', 'c1ccccc1', 'C=O', 'N1C(=O)NC(=O)C1(CC)CC', 'C=O']]"
3348,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,Egc,2.395,c1ccccc1,"[['c1ccccc1', 'O', 'c1ccccc1', 'C=O', 'c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O'], ['n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1', 'C=O', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1', 'C=O', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1', 'C=O'], ['C=O', 'c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1', 'O'], ['O', 'c1ccccc1', 'C=O', 'c1ccccc1', 'O', 'c1ccccc1', 'n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O', 'c1ccccc1']]"
